Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Төлбөрийн нөхцөл,Цонхны тоо,Барилгын явц,Цахилгаан шаттай эсэх,price_text,price_numeric,area_numeric,address_text,district,url,Website
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,58.57 м²,15,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,310 сая₮үнэ тохирно,310.0,58.57,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Баянзүрх,https://www.unegui.mn/adv/9533016_bzd-26-r-khoroo-olimp-khotkhond-58-57mkv-2-oroo-bair/,
Паркет,1 тагттай,2010,Байхгүй,Вакум,6,Бүргэд,67.28 м²,6,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шатгүй,180 сая₮үнэ тохирно,180.0,67.28,"УБ — Баянзүрх, Баянзүрх дүүрэг",Баянзүрх,https://www.unegui.mn/adv/9520289_baianzurkh-duurgiin-emnelgiin-khazhuud-67-28mkv-tselger-tom-2-oroo-bair/?p=8,
Паркет,1 тагттай,2010,Байхгүй,Вакум,6,Бүргэд,67.28 м²,6,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шатгүй,180 сая₮үнэ тохирно,180.0,67.28,"УБ — Баянзүрх, Баянзүрх дүүрэг",Баянзүрх,https://www.unegui.mn/adv/9520289_baianzurkh-duurgiin-emnelgiin-khazhuud-67-28mkv-tselger-tom-2-oroo-bair/,
Паркет,1 тагттай,2016,Байхгүй,Вакум,10,Бүргэд,52.99 м²,9,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,150 сая₮үнэ тохирно,150.0,52.99,"УБ — Баянзүрх, 13-р хороолол",Баянзүрх,https://www.unegui.mn/adv/9520112_bokhiin-orgoonii-zuun-urd-13-t-52-99mkv-2-oroo-bair/?p=8,
Паркет,1 тагттай,2016,Байхгүй,Вакум,10,Бүргэд,52.99 м²,9,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,150 сая₮үнэ тохирно,150.0,52.99,"УБ — Баянзүрх, 13-р хороолол",Баянзүрх,https://www.unegui.mn/adv/9520112_bokhiin-orgoonii-zuun-urd-13-t-52-99mkv-2-oroo-bair/,
Паркет,1 тагттай,1980,Байхгүй,Вакум,5,Бүргэд,53.5 м²,3,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,198 сая₮,198.0,53.5,"УБ — Баянзүрх, Сансар",Баянзүрх,https://www.unegui.mn/adv/9367705_sansaryn-33-surguuliin-urd-ba-khuukhedtei-aild-tokhiromzhtoi/?p=8,
Паркет,1 тагттай,1980,Байхгүй,Вакум,5,Бүргэд,53.5 м²,3,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,198 сая₮,198.0,53.5,"УБ — Баянзүрх, Сансар",Баянзүрх,https://www.unegui.mn/adv/9367705_sansaryn-33-surguuliin-urd-ba-khuukhedtei-aild-tokhiromzhtoi/,
Паркет,Тагтгүй,2016,Байхгүй,Вакум,16,Бүргэд,67.23 м²,6,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,423 сая₮,423.0,67.23,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Баянзүрх,https://www.unegui.mn/adv/9570586_emart-esreg-talyn-enkanto-khotkhond-2-oroo-oron-suuts/?p=8,
Паркет,Тагтгүй,2016,Байхгүй,Вакум,16,Бүргэд,67.23 м²,6,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,423 сая₮,423.0,67.23,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Баянзүрх,https://www.unegui.mn/adv/9570586_emart-esreg-talyn-enkanto-khotkhond-2-oroo-oron-suuts/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,15,Бүргэд,43.39 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,238.6 сая₮,238.6,43.39,"УБ — Хан-Уул, Хан-Уул, Хороо 2",Хан-Уул,https://www.unegui.mn/adv/9608063_khud-19-r-khoroolol-badrakh-khotkhond-2-oroo-bair-khudaldana/?p=8,
Паркет,1 тагттай,2025,Байхгүй,Вакум,15,Бүргэд,43.39 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,238.6 сая₮,238.6,43.39,"УБ — Хан-Уул, Хан-Уул, Хороо 2",Хан-Уул,https://www.unegui.mn/adv/9608063_khud-19-r-khoroolol-badrakh-khotkhond-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2015,Байхгүй,Вакум,16,Бүргэд,49.19 м²,7,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,176 сая₮үнэ тохирно,176.0,49.19,"УБ — Хан-Уул, Хан-Уул, Хороо 20",Хан-Уул,https://www.unegui.mn/adv/9593124_khud-20-r-khoroo-misheel-ekspogiin-baruun-ard-tald-2oroo-oron-suuts-khudaldana/?p=8,
Паркет,1 тагттай,2015,Байхгүй,Вакум,16,Бүргэд,49.19 м²,7,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,176 сая₮үнэ тохирно,176.0,49.19,"УБ — Хан-Уул, Хан-Уул, Хороо 20",Хан-Уул,https://www.unegui.mn/adv/9593124_khud-20-r-khoroo-misheel-ekspogiin-baruun-ard-tald-2oroo-oron-suuts-khudaldana/,
Паркет,1 тагттай,1990,Байхгүй,Вакум,5,Бүргэд,49.3 м²,5,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,135 сая₮,135.0,49.3,"УБ — Сонгинохайрхан, 5 шар",Сонгинохайрхан,https://www.unegui.mn/adv/9608057_5-n-shar-gal-togoo-tusdaa-2-oroo/?p=8,
Паркет,1 тагттай,1990,Байхгүй,Вакум,5,Бүргэд,49.3 м²,5,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,135 сая₮,135.0,49.3,"УБ — Сонгинохайрхан, 5 шар",Сонгинохайрхан,https://www.unegui.mn/adv/9608057_5-n-shar-gal-togoo-tusdaa-2-oroo/,
Паркет,1 тагттай,2017,Байхгүй,Вакум,10,Төмөр,49.0 м²,10,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,125 сая₮,125.0,49.0,"УБ — Баянзүрх, Баянзүрх, Хороо 8",Баянзүрх,https://www.unegui.mn/adv/9590338_khiamd-2-oroo-oron-suuts-khudaldana/?p=8,
Паркет,1 тагттай,2017,Байхгүй,Вакум,10,Төмөр,49.0 м²,10,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,125 сая₮,125.0,49.0,"УБ — Баянзүрх, Баянзүрх, Хороо 8",Баянзүрх,https://www.unegui.mn/adv/9590338_khiamd-2-oroo-oron-suuts-khudaldana/,
Паркет,1 тагттай,2016,Байхгүй,Вакум,5,Бүргэд,36.1 м²,5,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шатгүй,135 сая₮үнэ тохирно,135.0,36.1,"УБ — Сонгинохайрхан, 1-р хороолол",Сонгинохайрхан,https://www.unegui.mn/adv/9608023_bair-zarna/?p=8,
Паркет,1 тагттай,2016,Байхгүй,Вакум,5,Бүргэд,36.1 м²,5,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шатгүй,135 сая₮үнэ тохирно,135.0,36.1,"УБ — Сонгинохайрхан, 1-р хороолол",Сонгинохайрхан,https://www.unegui.mn/adv/9608023_bair-zarna/,
Паркет,Тагтгүй,1990,Байхгүй,Вакум,5,Бүргэд,45.0 м²,3,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,165 сая₮,165.0,45.0,"УБ — Баянгол, Төмөр зам",Баянгол,https://www.unegui.mn/adv/9608046_tomor-zamd-2-oroo-bair-khudaldaaa/?p=8,
Паркет,Тагтгүй,1990,Байхгүй,Вакум,5,Бүргэд,45.0 м²,3,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,165 сая₮,165.0,45.0,"УБ — Баянгол, Төмөр зам",Баянгол,https://www.unegui.mn/adv/9608046_tomor-zamd-2-oroo-bair-khudaldaaa/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,51.37 м²,9,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,224 сая₮,224.0,51.37,"УБ — Сүхбаатар, Дөлгөөн нуур",Сүхбаатар,https://www.unegui.mn/adv/9600486_dolgoon-nuurt-shine-2-oroo/?p=8,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,51.37 м²,9,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,224 сая₮,224.0,51.37,"УБ — Сүхбаатар, Дөлгөөн нуур",Сүхбаатар,https://www.unegui.mn/adv/9600486_dolgoon-nuurt-shine-2-oroo/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,55.0 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,5.9 сая₮үнэ тохирно,5.9,55.0,"УБ — Баянзүрх, Баянзүрх, Хороо 7",Баянзүрх,https://www.unegui.mn/adv/9608026_bzd-consul-residence-shine-55m2-2-oroo-khudaldana/?p=8,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,55.0 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,5.9 сая₮үнэ тохирно,5.9,55.0,"УБ — Баянзүрх, Баянзүрх, Хороо 7",Баянзүрх,https://www.unegui.mn/adv/9608026_bzd-consul-residence-shine-55m2-2-oroo-khudaldana/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,23,Бүргэд,51.45 м²,9,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,193 сая₮,193.0,51.45,"УБ — Баянзүрх, Улаанхуаран",Баянзүрх,https://www.unegui.mn/adv/9603364_ulaankhuaran-kaidu-city-khotkhond-51-45mkv-2-oroo-khudaldana/?p=8,
Паркет,1 тагттай,2025,Байхгүй,Вакум,23,Бүргэд,51.45 м²,9,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,193 сая₮,193.0,51.45,"УБ — Баянзүрх, Улаанхуаран",Баянзүрх,https://www.unegui.mn/adv/9603364_ulaankhuaran-kaidu-city-khotkhond-51-45mkv-2-oroo-khudaldana/,
Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,63.31 м²,16,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,4.8 сая₮үнэ тохирно,4.8,63.31,"УБ — Хан-Уул, Зайсан",Хан-Уул,https://www.unegui.mn/adv/9607977_zaisand-mandal-luxury-residence-khotkhond-2-oroo-oron-suuts-khudaldana/?p=8,
Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,63.31 м²,16,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,4.8 сая₮үнэ тохирно,4.8,63.31,"УБ — Хан-Уул, Зайсан",Хан-Уул,https://www.unegui.mn/adv/9607977_zaisand-mandal-luxury-residence-khotkhond-2-oroo-oron-suuts-khudaldana/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,61.0 м²,3,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,3.7 сая₮,3.7,61.0,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв",Баянгол,https://www.unegui.mn/adv/9478075_dream999-shine-khotkhon-gal-togoo-tusdaa-2-oroo/?p=8,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,61.0 м²,3,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,3.7 сая₮,3.7,61.0,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв",Баянгол,https://www.unegui.mn/adv/9478075_dream999-shine-khotkhon-gal-togoo-tusdaa-2-oroo/,
Паркет,1 тагттай,2014,Байгаа,Вакум,8,Бүргэд,59.0 м²,6,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,195 сая₮үнэ тохирно,195.0,59.0,"УБ — Баянгол, 3, 4 хороолол",Баянгол,https://www.unegui.mn/adv/9607991_3-4-khoroolold-tov-zam-daguu-59-mkv-2-oroo-bair-khudaldana/?p=8,
Паркет,1 тагттай,2014,Байгаа,Вакум,8,Бүргэд,59.0 м²,6,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,195 сая₮үнэ тохирно,195.0,59.0,"УБ — Баянгол, 3, 4 хороолол",Баянгол,https://www.unegui.mn/adv/9607991_3-4-khoroolold-tov-zam-daguu-59-mkv-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2013,Байхгүй,Вакум,10,Бүргэд,59.45 м²,6,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,212 сая₮,212.0,59.45,"УБ — Баянзүрх, Натур худалдааны төв",Баянзүрх,https://www.unegui.mn/adv/9607958_natur-2-oroo-oron-suuts-khudaldana/?p=8,
Паркет,1 тагттай,2013,Байхгүй,Вакум,10,Бүргэд,59.45 м²,6,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,212 сая₮,212.0,59.45,"УБ — Баянзүрх, Натур худалдааны төв",Баянзүрх,https://www.unegui.mn/adv/9607958_natur-2-oroo-oron-suuts-khudaldana/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,15,Төмөр,43.39 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,238.65 сая₮,238.65,43.39,"УБ — Хан-Уул, Хан-Уул, Хороо 2",Хан-Уул,https://www.unegui.mn/adv/9596200_khud-badrakh-khotkhond-2-oroo-oron-suuts/?p=8,
Паркет,1 тагттай,2025,Байхгүй,Вакум,15,Төмөр,43.39 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,238.65 сая₮,238.65,43.39,"УБ — Хан-Уул, Хан-Уул, Хороо 2",Хан-Уул,https://www.unegui.mn/adv/9596200_khud-badrakh-khotkhond-2-oroo-oron-suuts/,
Паркет,1 тагттай,2022,Байхгүй,Вакум,15,Төмөр,77.2 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,455.48 сая₮,455.48,77.2,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Хан-Уул,https://www.unegui.mn/adv/9590514_zaisan-golden-budda-tansag-zeregleliin-oron-suutsand-2-oroo-khudaldana/?p=8,
Паркет,1 тагттай,2022,Байхгүй,Вакум,15,Төмөр,77.2 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,455.48 сая₮,455.48,77.2,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Хан-Уул,https://www.unegui.mn/adv/9590514_zaisan-golden-budda-tansag-zeregleliin-oron-suutsand-2-oroo-khudaldana/,
Паркет,1 тагттай,1986,Байхгүй,Вакум,5,Төмөр,52.2 м²,3,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,198.36 сая₮,198.36,52.2,"УБ — Баянзүрх, Баянзүрх, Хороо 3",Баянзүрх,https://www.unegui.mn/adv/9589305_bzd-n-3-r-khoroo-12-r-khoroolold-52-2-mkv-2-oroo-bair-khudaldana/?p=8,
Паркет,1 тагттай,1986,Байхгүй,Вакум,5,Төмөр,52.2 м²,3,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,198.36 сая₮,198.36,52.2,"УБ — Баянзүрх, Баянзүрх, Хороо 3",Баянзүрх,https://www.unegui.mn/adv/9589305_bzd-n-3-r-khoroo-12-r-khoroolold-52-2-mkv-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2015,Байхгүй,Вакум,9,Вакум,42.78 м²,1,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,150 сая₮,150.0,42.78,"УБ — Баянзүрх, 14-р хороолол",Баянзүрх,https://www.unegui.mn/adv/9589500_bzd-14-khoroo-uguumur-hothonii-hajuu-zalgaa-71-bair/?p=8,
